celltype,post_cnem,cnem_delta,method
acinar,0.2708539366722107,0.03159594535827637,BBKNN
acinar,0.22514688968658447,0.04472243785858154,BBKNN
acinar,0.20997589826583862,0.03454488515853882,BBKNN
acinar,0.19401401281356812,0.019139885902404785,BBKNN
acinar,0.24729907512664795,0.06452035903930664,BBKNN
acinar,0.20618140697479248,0.023588061332702637,BBKNN
acinar,0.18841183185577393,0.0025249719619750977,BBKNN
acinar,0.1943984031677246,0.014204263687133789,BBKNN
acinar,0.3093907833099365,0.01411736011505127,BBKNN
acinar,0.19062739610671997,0.036222100257873535,BBKNN
acinar,0.2117600440979004,0.019410312175750732,BBKNN
acinar,0.21500349044799805,0.02226424217224121,BBKNN
acinar,0.21855026483535767,0.02822953462600708,BBKNN
acinar,0.2596398591995239,0.0701439380645752,BBKNN
acinar,0.2198238968849182,0.021439313888549805,BBKNN
acinar,0.2585834860801697,0.06995052099227905,BBKNN
acinar,0.19719117879867554,0.0333440899848938,BBKNN
acinar,0.19805467128753662,0.023005306720733643,BBKNN
acinar,0.18835347890853882,0.024790048599243164,BBKNN
acinar,0.22401314973831177,0.027668237686157227,BBKNN
acinar,0.23645460605621338,0.032506465911865234,BBKNN
acinar,0.23335206508636475,0.03125649690628052,BBKNN
ductal,0.3189404606819153,0.01825171709060669,BBKNN
acinar,0.2065027356147766,0.04358625411987305,BBKNN
acinar,0.2050642967224121,0.02690213918685913,BBKNN
beta,0.23905229568481445,0.015619099140167236,BBKNN
beta,0.24808382987976074,0.014261484146118164,BBKNN
acinar,0.2152124047279358,0.019432008266448975,BBKNN
acinar,0.20116853713989258,0.027721941471099854,BBKNN
acinar,0.20416080951690674,0.03571784496307373,BBKNN
delta,0.3127633333206177,-0.0005474090576171875,BBKNN
acinar,0.23960810899734497,0.03363394737243652,BBKNN
beta,0.25057482719421387,0.0007965564727783203,BBKNN
acinar,0.22739362716674805,0.04222559928894043,BBKNN
acinar,0.18827176094055176,0.017957627773284912,BBKNN
acinar,0.25153011083602905,0.032854557037353516,BBKNN
alpha,0.2421637773513794,0.024676203727722168,BBKNN
acinar,0.22250425815582275,0.026827454566955566,BBKNN
acinar,0.2506563663482666,0.052196383476257324,BBKNN
acinar,0.20590537786483765,0.042077064514160156,BBKNN
acinar,0.2470235824584961,0.04636693000793457,BBKNN
delta,0.36620020866394043,0.021409988403320312,BBKNN
acinar,0.19669216871261597,0.03574925661087036,BBKNN
alpha,0.26775211095809937,0.0328061580657959,BBKNN
beta,0.3396686315536499,0.042469918727874756,BBKNN
acinar,0.25158077478408813,0.033281803131103516,BBKNN
beta,0.293207585811615,0.043431758880615234,BBKNN
beta,0.3400627374649048,0.024600088596343994,BBKNN
acinar,0.21336114406585693,0.031850337982177734,BBKNN
ductal,0.3063390254974365,0.014520645141601562,BBKNN
acinar,0.2013983130455017,0.0297279953956604,BBKNN
beta,0.3007785677909851,0.017834484577178955,BBKNN
acinar,0.23718667030334473,0.0261613130569458,BBKNN
alpha,0.33125948905944824,0.061807990074157715,BBKNN
alpha,0.31913888454437256,0.038925766944885254,BBKNN
alpha,0.2567034363746643,-0.00032192468643188477,BBKNN
activated_stellate,0.25013846158981323,0.04696965217590332,BBKNN
acinar,0.23933327198028564,0.051935553550720215,BBKNN
acinar,0.18365329504013062,0.028513729572296143,BBKNN
acinar,0.18871617317199707,0.0228462815284729,BBKNN
beta,0.30859196186065674,0.03657412528991699,BBKNN
acinar,0.2518886923789978,0.06931358575820923,BBKNN
acinar,0.220045268535614,0.05051910877227783,BBKNN
beta,0.28899872303009033,0.06081879138946533,BBKNN
alpha,0.273909330368042,0.034948527812957764,BBKNN
acinar,0.20690304040908813,0.0026969313621520996,BBKNN
alpha,0.25175708532333374,0.020867109298706055,BBKNN
acinar,0.20895469188690186,0.027253031730651855,BBKNN
acinar,0.22431504726409912,0.029681921005249023,BBKNN
alpha,0.3539794683456421,0.03490090370178223,BBKNN
beta,0.30461323261260986,0.030835628509521484,BBKNN
acinar,0.21607768535614014,0.03223574161529541,BBKNN
alpha,0.31117475032806396,0.06077009439468384,BBKNN
activated_stellate,0.26329290866851807,0.022927463054656982,BBKNN
acinar,0.17104649543762207,0.014377832412719727,BBKNN
beta,0.31739091873168945,0.019482791423797607,BBKNN
beta,0.28084057569503784,0.0340801477432251,BBKNN
beta,0.25523996353149414,0.01803410053253174,BBKNN
acinar,0.2893003225326538,0.042953312397003174,BBKNN
beta,0.3070458173751831,0.046901166439056396,BBKNN
beta,0.3099515438079834,0.012667298316955566,BBKNN
beta,0.28300172090530396,0.01937800645828247,BBKNN
acinar,0.24818813800811768,0.04351526498794556,BBKNN
acinar,0.2378966212272644,0.01589900255203247,BBKNN
acinar,0.22877132892608643,0.03687101602554321,BBKNN
endothelial,0.22711193561553955,0.05241703987121582,BBKNN
alpha,0.26407861709594727,0.024968326091766357,BBKNN
beta,0.33156323432922363,0.007308900356292725,BBKNN
delta,0.35645294189453125,0.02519071102142334,BBKNN
beta,0.2876644730567932,0.02373218536376953,BBKNN
beta,0.3208036422729492,0.02833646535873413,BBKNN
acinar,0.20032644271850586,0.03535240888595581,BBKNN
beta,0.31549936532974243,0.03488379716873169,BBKNN
activated_stellate,0.28460586071014404,0.0445939302444458,BBKNN
acinar,0.19899362325668335,0.013794124126434326,BBKNN
acinar,0.22220242023468018,0.027785420417785645,BBKNN
acinar,0.22825658321380615,0.020163774490356445,BBKNN
alpha,0.2886005640029907,0.03579843044281006,BBKNN
delta,0.3676143288612366,0.04337245225906372,BBKNN
acinar,0.22986876964569092,0.047981202602386475,BBKNN
beta,0.34364330768585205,0.039444148540496826,BBKNN
acinar,0.26514530181884766,0.03990364074707031,BBKNN
acinar,0.25437015295028687,0.030319511890411377,BBKNN
acinar,0.17780375480651855,0.035465121269226074,BBKNN
beta,0.3074776530265808,0.0244787335395813,BBKNN
acinar,0.23946881294250488,0.02769017219543457,BBKNN
beta,0.3174111843109131,0.025172293186187744,BBKNN
acinar,0.2640256881713867,0.059003472328186035,BBKNN
beta,0.3153597116470337,0.025918543338775635,BBKNN
acinar,0.22258734703063965,0.028305411338806152,BBKNN
alpha,0.2999534606933594,0.04961651563644409,BBKNN
ductal,0.2212408185005188,0.04431354999542236,BBKNN
acinar,0.20296722650527954,0.036327064037323,BBKNN
acinar,0.21151244640350342,0.00927734375,BBKNN
activated_stellate,0.21403568983078003,0.006815731525421143,BBKNN
acinar,0.22741860151290894,0.05698192119598389,BBKNN
acinar,0.22974556684494019,0.03231137990951538,BBKNN
beta,0.3157920241355896,0.033020615577697754,BBKNN
acinar,0.27675169706344604,0.0549200177192688,BBKNN
acinar,0.23239129781723022,0.03748255968093872,BBKNN
beta,0.2846566438674927,0.00906383991241455,BBKNN
activated_stellate,0.17948466539382935,-0.004639387130737305,BBKNN
alpha,0.27714264392852783,0.021325647830963135,BBKNN
beta,0.29842478036880493,0.034564197063446045,BBKNN
beta,0.30351144075393677,0.011712908744812012,BBKNN
acinar,0.2604963779449463,0.03199130296707153,BBKNN
beta,0.3021308183670044,0.04087686538696289,BBKNN
acinar,0.2455282211303711,0.030247032642364502,BBKNN
alpha,0.32793283462524414,0.022504866123199463,BBKNN
beta,0.3560102581977844,0.03773730993270874,BBKNN
acinar,0.2005733847618103,0.026031851768493652,BBKNN
acinar,0.25272250175476074,0.016022801399230957,BBKNN
beta,0.29081296920776367,0.023571431636810303,BBKNN
acinar,0.24737143516540527,0.03221392631530762,BBKNN
acinar,0.24367499351501465,0.060764968395233154,BBKNN
alpha,0.30473774671554565,0.04574626684188843,BBKNN
beta,0.31714653968811035,0.0410463809967041,BBKNN
acinar,0.2257080078125,0.03473860025405884,BBKNN
beta,0.32684528827667236,0.04313749074935913,BBKNN
beta,0.2496950626373291,0.0048525333404541016,BBKNN
acinar,0.21115928888320923,0.01561647653579712,BBKNN
beta,0.3645581007003784,0.012277305126190186,BBKNN
acinar,0.26260149478912354,0.0564112663269043,BBKNN
acinar,0.2212679386138916,0.005548059940338135,BBKNN
acinar,0.2083759307861328,0.03282928466796875,BBKNN
beta,0.30989575386047363,0.03297686576843262,BBKNN
acinar,0.20969605445861816,0.023746132850646973,BBKNN
acinar,0.22698962688446045,0.03575795888900757,BBKNN
beta,0.3227766752243042,0.02829301357269287,BBKNN
beta,0.29253876209259033,0.029251039028167725,BBKNN
delta,0.3359639644622803,0.005447089672088623,BBKNN
alpha,0.3140995502471924,0.021746039390563965,BBKNN
endothelial,0.3312165141105652,0.014173686504364014,BBKNN
acinar,0.2433897852897644,0.019806087017059326,BBKNN
beta,0.29206162691116333,0.01842600107192993,BBKNN
alpha,0.25933390855789185,0.00798189640045166,BBKNN
alpha,0.3032822012901306,0.024219393730163574,BBKNN
beta,0.35557711124420166,-0.016291797161102295,BBKNN
alpha,0.3417823910713196,0.018473386764526367,BBKNN
acinar,0.2279476523399353,0.022952377796173096,BBKNN
acinar,0.2746603488922119,0.03633153438568115,BBKNN
alpha,0.277294397354126,0.03664177656173706,BBKNN
acinar,0.26474887132644653,0.044646620750427246,BBKNN
ductal,0.20712131261825562,0.024682223796844482,BBKNN
beta,0.29848337173461914,-0.012130141258239746,BBKNN
acinar,0.21189922094345093,0.03275489807128906,BBKNN
acinar,0.20872783660888672,0.010713696479797363,BBKNN
acinar,0.22198539972305298,0.022171735763549805,BBKNN
acinar,0.2640395760536194,0.043978750705718994,BBKNN
ductal,0.19680911302566528,0.005225539207458496,BBKNN
acinar,0.24980902671813965,0.026656150817871094,BBKNN
beta,0.324174165725708,0.03235727548599243,BBKNN
acinar,0.2542226314544678,0.03594648838043213,BBKNN
alpha,0.267412006855011,0.006778717041015625,BBKNN
acinar,0.2109798789024353,0.03888678550720215,BBKNN
beta,0.30698835849761963,0.025865256786346436,BBKNN
gamma,0.32039791345596313,0.004780590534210205,BBKNN
beta,0.3297807574272156,0.02408146858215332,BBKNN
beta,0.277035117149353,-0.0013376474380493164,BBKNN
alpha,0.2653219699859619,0.012468457221984863,BBKNN
acinar,0.24647438526153564,0.02314072847366333,BBKNN
alpha,0.29411202669143677,0.03919672966003418,BBKNN
acinar,0.2326509952545166,0.04212743043899536,BBKNN
ductal,0.25598740577697754,0.019915401935577393,BBKNN
alpha,0.29539549350738525,0.02243870496749878,BBKNN
beta,0.2951710820198059,0.024350225925445557,BBKNN
beta,0.3456062078475952,0.04445314407348633,BBKNN
beta,0.32993513345718384,0.03665757179260254,BBKNN
beta,0.30289536714553833,0.006400167942047119,BBKNN
ductal,0.28065377473831177,0.03595679998397827,BBKNN
beta,0.2941704988479614,0.013037562370300293,BBKNN
ductal,0.19923025369644165,0.02681553363800049,BBKNN
beta,0.31294959783554077,0.02009296417236328,BBKNN
beta,0.28687798976898193,0.02032148838043213,BBKNN
ductal,0.2374732494354248,0.016568779945373535,BBKNN
beta,0.3207731246948242,0.025835633277893066,BBKNN
beta,0.29742228984832764,0.019796431064605713,BBKNN
acinar,0.2364441156387329,0.032197773456573486,BBKNN
beta,0.2798151969909668,0.047574400901794434,BBKNN
beta,0.3540290594100952,0.03262341022491455,BBKNN
alpha,0.322488009929657,0.0313723087310791,BBKNN
acinar,0.25774282217025757,0.04691797494888306,BBKNN
beta,0.2971491813659668,0.024915337562561035,BBKNN
delta,0.3845115900039673,0.030965149402618408,BBKNN
activated_stellate,0.30921316146850586,0.04969167709350586,BBKNN
acinar,0.2983991503715515,-0.014435946941375732,BBKNN
ductal,0.20762598514556885,0.03737938404083252,BBKNN
acinar,0.23190993070602417,0.013058006763458252,BBKNN
beta,0.37266016006469727,0.07253509759902954,BBKNN
beta,0.3153284788131714,0.009624481201171875,BBKNN
ductal,0.1868385672569275,0.02911430597305298,BBKNN
acinar,0.21747469902038574,0.03651338815689087,BBKNN
alpha,0.30697065591812134,0.04346299171447754,BBKNN
delta,0.34745603799819946,0.00818866491317749,BBKNN
beta,0.3300456404685974,0.018914222717285156,BBKNN
acinar,0.26483839750289917,0.05938839912414551,BBKNN
alpha,0.34403955936431885,0.019675076007843018,BBKNN
ductal,0.22355061769485474,0.030772924423217773,BBKNN
beta,0.335671603679657,0.048158347606658936,BBKNN
alpha,0.28460127115249634,0.010074079036712646,BBKNN
alpha,0.30863022804260254,0.01779705286026001,BBKNN
beta,0.44463199377059937,0.009677588939666748,BBKNN
activated_stellate,0.323419988155365,0.0705614686012268,BBKNN
acinar,0.21296405792236328,0.014931201934814453,BBKNN
delta,0.4228924512863159,0.01798301935195923,BBKNN
beta,0.3181910514831543,0.020499825477600098,BBKNN
alpha,0.2818341851234436,0.02200901508331299,BBKNN
ductal,0.3165771961212158,0.010791361331939697,BBKNN
acinar,0.2414589524269104,0.05806821584701538,BBKNN
ductal,0.23782622814178467,0.0036838650703430176,BBKNN
alpha,0.27558326721191406,0.03861755132675171,BBKNN
endothelial,0.22325152158737183,0.030076920986175537,BBKNN
acinar,0.24247193336486816,0.024342715740203857,BBKNN
alpha,0.3065049648284912,0.02763080596923828,BBKNN
alpha,0.35971295833587646,0.05767172574996948,BBKNN
acinar,0.22399526834487915,0.0441209077835083,BBKNN
beta,0.3809191584587097,0.04677528142929077,BBKNN
beta,0.2829478979110718,-0.011148273944854736,BBKNN
ductal,0.24556785821914673,0.029078781604766846,BBKNN
ductal,0.33093947172164917,0.02118384838104248,BBKNN
acinar,0.23569506406784058,0.008768081665039062,BBKNN
ductal,0.19892942905426025,0.014185190200805664,BBKNN
delta,0.38766539096832275,0.015482068061828613,BBKNN
beta,0.3236398696899414,0.036685943603515625,BBKNN
delta,0.34349626302719116,0.015286684036254883,BBKNN
acinar,0.24665391445159912,0.04776418209075928,BBKNN
delta,0.3025786876678467,0.007480263710021973,BBKNN
alpha,0.3214488625526428,0.04119902849197388,BBKNN
alpha,0.28907322883605957,0.025495707988739014,BBKNN
beta,0.33113884925842285,0.029866695404052734,BBKNN
endothelial,0.22170031070709229,0.03541445732116699,BBKNN
ductal,0.2485148310661316,0.029959499835968018,BBKNN
beta,0.3173253536224365,0.010891199111938477,BBKNN
beta,0.27594053745269775,0.025602877140045166,BBKNN
alpha,0.2961224317550659,0.04793143272399902,BBKNN
acinar,0.2647016644477844,0.0059868693351745605,BBKNN
alpha,0.33374786376953125,0.04149961471557617,BBKNN
delta,0.3528587222099304,0.01746225357055664,BBKNN
alpha,0.29608815908432007,0.026802241802215576,BBKNN
alpha,0.2725074291229248,0.027164459228515625,BBKNN
beta,0.3524201512336731,0.03547722101211548,BBKNN
ductal,0.21800190210342407,0.025341928005218506,BBKNN
beta,0.3311222791671753,0.036708950996398926,BBKNN
macrophage,0.4304908514022827,0.049686431884765625,BBKNN
alpha,0.3322039246559143,0.022464334964752197,BBKNN
delta,0.3631129264831543,0.005658864974975586,BBKNN
ductal,0.2643369436264038,0.05873388051986694,BBKNN
beta,0.3305002450942993,0.05091524124145508,BBKNN
ductal,0.2759847044944763,0.02165919542312622,BBKNN
alpha,0.35426032543182373,0.04785776138305664,BBKNN
delta,0.4073261618614197,0.024921715259552002,BBKNN
beta,0.3229943513870239,0.0046329498291015625,BBKNN
acinar,0.2611755132675171,0.03415989875793457,BBKNN
ductal,0.21945232152938843,0.016757965087890625,BBKNN
ductal,0.20281362533569336,0.021763145923614502,BBKNN
beta,0.3149834871292114,0.02776283025741577,BBKNN
alpha,0.27676671743392944,0.0582125186920166,BBKNN
alpha,0.3124491572380066,0.044340312480926514,BBKNN
acinar,0.25212544202804565,0.044730186462402344,BBKNN
beta,0.2974347472190857,0.02211374044418335,BBKNN
ductal,0.256994366645813,0.029102563858032227,BBKNN
ductal,0.22621369361877441,0.02553701400756836,BBKNN
beta,0.3046257495880127,0.02040630578994751,BBKNN
alpha,0.3090440630912781,0.02718585729598999,BBKNN
delta,0.32908594608306885,0.004546999931335449,BBKNN
alpha,0.3084917664527893,0.025474071502685547,BBKNN
alpha,0.3181777596473694,0.027812659740447998,BBKNN
alpha,0.24075716733932495,0.004475295543670654,BBKNN
beta,0.48459917306900024,0.008681118488311768,BBKNN
beta,0.3042043447494507,0.029281795024871826,BBKNN
beta,0.2854205369949341,0.030425548553466797,BBKNN
alpha,0.3481252193450928,0.057022809982299805,BBKNN
alpha,0.27419430017471313,0.009084165096282959,BBKNN
acinar,0.28061097860336304,0.0522083044052124,BBKNN
acinar,0.2394302487373352,0.020007729530334473,BBKNN
beta,0.3020714521408081,0.011658847332000732,BBKNN
alpha,0.2756446599960327,0.014980792999267578,BBKNN
alpha,0.31684255599975586,0.020594000816345215,BBKNN
beta,0.3639272451400757,0.0452999472618103,BBKNN
alpha,0.35816633701324463,0.033571720123291016,BBKNN
acinar,0.3069087862968445,0.04795432090759277,BBKNN
delta,0.3282739520072937,0.004753589630126953,BBKNN
acinar,0.3055587410926819,0.08036094903945923,BBKNN
beta,0.2913014888763428,0.010808050632476807,BBKNN
alpha,0.3048301935195923,0.034182190895080566,BBKNN
ductal,0.21839964389801025,0.030745625495910645,BBKNN
beta,0.27152830362319946,-0.0011050105094909668,BBKNN
alpha,0.26381218433380127,0.02549678087234497,BBKNN
alpha,0.27233290672302246,0.013685405254364014,BBKNN
alpha,0.2709752917289734,0.013331830501556396,BBKNN
beta,0.2861618995666504,0.016660690307617188,BBKNN
alpha,0.3331233263015747,0.03051936626434326,BBKNN
gamma,0.37944281101226807,0.061448633670806885,BBKNN
delta,0.43798238039016724,0.06152796745300293,BBKNN
endothelial,0.24550867080688477,0.033504366874694824,BBKNN
alpha,0.29758477210998535,0.0026760101318359375,BBKNN
beta,0.3224700689315796,0.021253347396850586,BBKNN
alpha,0.354511022567749,0.05638188123703003,BBKNN
delta,0.39139407873153687,0.05359572172164917,BBKNN
beta,0.30786454677581787,0.027334928512573242,BBKNN
delta,0.36360520124435425,0.021561741828918457,BBKNN
ductal,0.2379205822944641,0.04311615228652954,BBKNN
beta,0.35924607515335083,0.051022231578826904,BBKNN
alpha,0.3169810175895691,0.04159635305404663,BBKNN
acinar,0.2769794464111328,0.034409284591674805,BBKNN
alpha,0.2926532030105591,0.027287542819976807,BBKNN
beta,0.2702752947807312,-0.00466996431350708,BBKNN
ductal,0.2595222592353821,0.009770095348358154,BBKNN
beta,0.2988544702529907,0.02574300765991211,BBKNN
alpha,0.3296903371810913,0.02790123224258423,BBKNN
beta,0.36547785997390747,0.04932081699371338,BBKNN
ductal,0.19513988494873047,0.0225222110748291,BBKNN
acinar,0.2998036742210388,0.03636491298675537,BBKNN
alpha,0.2720962166786194,0.015677988529205322,BBKNN
beta,0.40270811319351196,0.015379250049591064,BBKNN
acinar,0.2690683603286743,0.046154797077178955,BBKNN
alpha,0.29028576612472534,0.016913414001464844,BBKNN
alpha,0.3255136013031006,0.018819451332092285,BBKNN
alpha,0.3311454653739929,0.025726735591888428,BBKNN
alpha,0.3211473226547241,0.035018324851989746,BBKNN
beta,0.2989746332168579,0.010938525199890137,BBKNN
ductal,0.2917400598526001,0.05944168567657471,BBKNN
beta,0.3313244581222534,0.006795525550842285,BBKNN
alpha,0.29787886142730713,0.026069343090057373,BBKNN
alpha,0.3049449324607849,0.029861509799957275,BBKNN
acinar,0.2379077672958374,0.030617117881774902,BBKNN
ductal,0.23738771677017212,0.019307315349578857,BBKNN
beta,0.3151308298110962,0.02595573663711548,BBKNN
ductal,0.26429444551467896,0.060282230377197266,BBKNN
alpha,0.2877112627029419,0.04388701915740967,BBKNN
beta,0.35035574436187744,0.019724905490875244,BBKNN
beta,0.371856153011322,0.042324066162109375,BBKNN
macrophage,0.27159035205841064,-0.030349671840667725,BBKNN
beta,0.30664461851119995,0.038012802600860596,BBKNN
